ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
300849.SZ,20260202,15648,2954.4,18266,3448.8,16690,3152.99,13814,2610.96,7475,1413.78,7080,1339.16,0,0.0,653,122.25,4274,807.19
300676.SZ,20260202,30285,15138.29,35331,17670.09,27019,13505.39,22051,11032.45,18950,9492.0,17728,8870.81,4667,2343.35,5811,2905.69,-15458,-7714.95
688306.SH,20260202,50261,5251.6,61548,6426.39,37803,3945.29,34261,3578.84,19137,1997.5,13631,1420.84,3937,410.0,1698,178.32,-28306,-2939.13
002434.SZ,20260202,143199,13695.98,103469,9888.01,150834,14439.28,105644,10117.85,79480,7618.82,122686,11764.9,18871,1810.69,60585,5794.01,-48552,-4570.17
603344.SH,20260202,22513,6979.05,20224,6267.19,7681,2377.49,6136,1900.23,4607,1424.17,5128,1588.65,3834,1188.69,7147,2213.33,187,65.13
300650.SZ,20260202,71255,13637.06,42236,8103.75,76201,14619.57,68746,13170.63,45858,8803.58,74685,14318.35,6250,1194.01,13897,2661.48,-18492,-3543.1
002810.SZ,20260202,62697,10954.97,51772,9090.94,60301,10570.72,63285,11085.31,34670,6097.99,39892,6993.46,9851,1725.39,12570,2179.35,-26775,-4680.71
603976.SH,20260202,12643,2591.79,11515,2359.05,2719,555.78,3462,709.85,531,108.44,916,187.1,0,0.0,0,0.0,-821,-166.27
002046.SZ,20260202,58672,27678.95,57363,27064.23,76320,35983.16,76748,36199.66,75176,35485.01,76406,36064.83,35290,16611.42,34941,16429.83,34211,16239.86
300011.SZ,20260202,37217,3079.75,41649,3446.18,32390,2682.95,35499,2941.95,23377,1937.12,15831,1311.53,1299,108.21,1304,108.36,-5921,-482.65
300565.SZ,20260202,51403,6462.61,45804,5753.63,35925,4514.08,35766,4498.39,8969,1128.24,12030,1514.26,1005,127.29,3702,465.94,688,92.91
301312.SZ,20260202,22353,15412.27,17174,11875.97,17757,12328.52,20370,14114.69,13911,9669.5,14248,9849.56,2674,1843.56,4903,3413.62,-204,-115.93
603511.SH,20260202,17975,2795.04,18123,2817.4,11404,1773.69,10131,1576.08,2917,452.98,4041,628.23,0,0.0,0,0.0,-3130,-484.52
300500.SZ,20260202,37871,4748.71,34594,4334.84,18526,2322.76,19462,2440.41,5656,708.69,6181,776.16,731,90.72,2546,319.47,-184,-18.56
002651.SZ,20260202,57586,6249.18,53204,5776.68,28372,3078.2,28625,3106.69,11615,1261.24,14690,1593.74,1101,121.11,2154,232.63,-22749,-2449.55
301148.SZ,20260202,7464,4036.6,7558,4079.12,11494,6223.2,10383,5634.25,9240,5024.66,9652,5270.58,2853,1553.16,3458,1853.68,-972,-451.76
002429.SZ,20260202,374710,35414.97,327722,31001.85,386851,36581.49,363261,34406.12,287442,27204.63,347660,32924.38,166716,15926.9,177075,16795.64,-201190,-19012.14
002866.SZ,20260202,51905,9879.01,51312,9780.12,39137,7456.49,34270,6529.01,15090,2882.61,21624,4111.23,5696,1087.37,4622,885.11,-2752,-508.43
002539.SZ,20260202,149303,20492.22,142345,19514.13,136393,18771.31,125279,17221.09,117841,16190.26,119580,16465.98,27702,3794.07,44034,6046.67,-60792,-8319.28
601789.SH,20260202,140631,7370.12,142689,7476.25,139205,7298.32,137230,7193.5,67903,3558.3,68939,3617.89,4753,249.53,3634,188.63,-19014,-955.33
600616.SH,20260202,129521,7326.09,119755,6766.19,75356,4258.15,75174,4249.43,28025,1579.79,36111,2043.02,2066,118.14,3929,223.53,10278,599.22
600199.SH,20260202,434658,47010.32,434690,46876.59,262895,28331.73,266057,28658.42,113863,12190.88,127897,13779.08,38628,4095.38,21399,2314.23,46496,5184.31
688004.SH,20260202,21359,5235.73,20931,5128.42,5383,1315.57,6140,1504.97,2086,511.61,1757,429.53,0,0.0,0,0.0,2690,659.53
301276.SZ,20260202,14008,3969.79,14944,4233.76,13980,3969.64,13446,3823.97,10436,2957.15,7226,2048.75,2157,609.21,4965,1399.31,-4791,-1338.96
002627.SZ,20260202,110598,10073.79,110686,10100.21,118024,10767.7,105566,9627.77,39592,3610.26,47408,4319.2,7981,726.03,12535,1130.62,-2730,-202.81
002047.SZ,20260202,33253,1416.5,39508,1689.0,88399,3765.07,96265,4109.57,87714,3743.77,72194,3073.98,9184,393.64,10583,446.43,-3719,-153.61
600980.SH,20260202,36572,8710.52,32666,7780.31,15934,3794.35,15723,3742.51,5068,1206.97,8030,1910.01,500,118.35,1655,397.37,-2968,-697.62
002586.SZ,20260202,33793,1620.28,37624,1802.78,75798,3638.29,62717,3005.5,65382,3139.93,57429,2763.05,10976,526.25,28179,1353.42,-40283,-1922.99
000042.SZ,20260202,33387,2769.14,28137,2333.76,33838,2805.99,34417,2854.94,13035,1081.17,16131,1336.68,0,0.0,1575,130.91,-11664,-961.99
601991.SH,20260202,847815,32334.09,971751,37007.03,487007,18629.49,443110,16979.28,304522,11609.42,281647,10773.05,112962,4328.11,55798,2141.75,-266511,-10040.48
605111.SH,20260202,107845,48323.11,108395,48572.19,66682,29931.47,65770,29519.69,39320,17701.06,39141,17613.76,7909,3538.49,8450,3788.48,-23403,-10420.0
000957.SZ,20260202,48128,5495.54,51574,5892.14,46449,5307.77,35177,4020.15,25936,2965.42,25874,2956.18,5342,608.11,13230,1508.37,-36012,-4102.18
002881.SZ,20260202,16318,7328.05,18481,8304.79,17752,7978.66,16414,7384.82,9391,4228.38,9245,4161.35,2673,1208.36,1994,892.48,-7018,-3118.74
301602.SZ,20260202,8175,1833.69,8301,1866.32,4935,1107.88,6283,1408.64,3093,695.77,2114,474.01,495,111.62,0,0.0,-3387,-760.05
000678.SZ,20260202,48804,6824.73,41551,5823.59,39834,5574.95,40737,5700.57,24553,3438.96,26423,3689.98,1600,222.84,6080,847.33,-17231,-2388.01
603096.SH,20260202,21266,4103.86,18911,3648.85,8579,1656.09,8418,1623.88,3236,624.73,5185,1004.13,0,0.0,566,107.82,3322,647.22
601033.SH,20260202,31147,4835.69,35375,5488.62,17936,2778.93,14286,2215.81,8802,1363.55,8084,1252.16,862,132.83,1002,154.41,-7044,-1088.01
603730.SH,20260202,126880,12829.89,131464,13286.76,75857,7677.55,75155,7605.5,32838,3313.42,36907,3734.13,22377,2265.93,14426,1460.39,-5780,-544.11
301192.SZ,20260202,7055,2119.47,6123,1839.31,2969,890.77,3045,914.49,1089,325.95,2333,699.3,388,116.9,0,0.0,-115,-34.78
000665.SZ,20260202,58184,3144.43,37840,2046.32,58314,3153.94,56907,3078.12,28810,1560.02,43174,2334.77,0,0.0,7387,399.18,-23968,-1283.96
001211.SZ,20260202,17343,5108.75,13925,4101.76,10134,2985.26,9929,2926.3,4397,1297.24,6709,1977.32,427,125.96,1738,511.82,417,130.68
300345.SZ,20260202,105344,7158.13,110540,7520.52,93450,6348.83,87665,5960.4,49897,3391.66,52986,3597.31,12884,882.03,10384,702.41,12281,857.79
300497.SZ,20260202,78112,11825.37,65619,9943.32,64649,9791.55,64511,9772.65,48251,7316.51,60422,9149.17,10163,1541.31,10623,1609.6,-27823,-4176.75
002733.SZ,20260202,18362,3653.05,13061,2599.49,13167,2620.9,14708,2927.46,6950,1382.98,8958,1780.85,2719,540.84,4471,889.97,-11738,-2334.41
600377.SH,20260202,118589,14446.51,110822,13493.56,46152,5618.4,51320,6252.34,25157,3065.94,24207,2950.35,0,0.0,3549,434.61,-492,-42.5
301031.SZ,20260202,12237,17415.96,14286,20327.71,13177,18784.68,11024,15737.78,8308,11849.14,7628,10871.23,1249,1777.37,2032,2890.42,554,808.28
600030.SH,20260202,486386,137167.51,456332,128729.58,603332,170202.57,595150,167893.84,469214,132401.43,455160,128438.86,259404,73080.03,311694,87789.26,-106981,-29558.28
688338.SH,20260202,6408,1850.36,6232,1799.2,4390,1269.03,4037,1167.08,3154,909.41,3307,955.43,0,0.0,376,107.09,84,24.36
688158.SH,20260202,189510,69916.12,181038,66818.04,155203,57533.86,143753,53273.17,101875,37767.69,108199,40134.99,27587,10217.06,41185,15208.52,-19257,-6861.32
603352.SH,20260202,15179,6714.28,15937,7050.67,12952,5728.88,12293,5439.99,3691,1635.51,3681,1627.52,913,406.61,824,367.09,-5460,-2414.33
688566.SH,20260202,8757,2452.49,9867,2760.01,6289,1760.09,8532,2385.83,7681,2141.0,5443,1517.85,1568,436.02,453,125.9,-9465,-2639.94
002919.SZ,20260202,23890,6020.29,30542,7719.84,30353,7663.73,30331,7671.92,34559,8731.64,33587,8487.86,18021,4593.65,12363,3129.69,-12314,-3125.16
300578.SZ,20260202,67585,16556.42,49212,12065.35,40130,9818.35,42947,10516.33,24267,5930.39,32127,7847.02,4059,995.66,11755,2872.12,-6149,-1506.74
603679.SH,20260202,40351,6320.1,39874,6245.45,17261,2698.92,14532,2278.6,8298,1293.58,9263,1447.14,1229,196.52,3469,537.92,-1074,-173.93
603589.SH,20260202,64475,19490.98,70349,21278.54,46283,13991.55,46504,14067.65,19347,5848.82,17364,5242.9,5423,1651.39,1311,393.64,-7702,-2323.36
688459.SH,20260202,14039,1402.49,14016,1399.08,6348,633.39,5559,554.25,1392,138.08,2204,220.65,0,0.0,0,0.0,-1043,-101.57
002673.SZ,20260202,187355,14853.73,181692,14425.07,182858,14513.91,141387,11223.42,106535,8463.72,122806,9743.46,39308,3123.3,70171,5562.7,-184335,-14586.84
002146.SZ,20260202,643211,10185.27,345593,5481.42,477155,7564.98,533711,8463.2,500741,7958.74,694743,11011.07,131535,2095.71,178595,2849.01,-577780,-9104.75
002956.SZ,20260202,14028,3991.55,14185,4041.54,8133,2317.2,7229,2060.54,1890,539.86,2137,606.41,0,0.0,500,140.11,1573,444.57
603258.SH,20260202,18303,3460.9,19643,3712.36,8875,1675.72,6296,1188.4,2369,447.86,1678,318.57,0,0.0,1930,365.16,-4629,-867.11
002379.SZ,20260202,112242,33108.27,72995,21544.48,108186,31821.41,104411,30735.36,99340,29037.43,116052,33968.63,42752,12321.56,69062,20040.2,71037,20710.52
603153.SH,20260202,14881,2586.96,14439,2509.21,6309,1096.77,5740,998.97,1270,221.31,1491,260.04,0,0.0,790,136.83,-2410,-414.45
600682.SH,20260202,119482,8435.08,132137,9323.21,65611,4632.11,58487,4126.98,42044,2969.99,37419,2647.97,5651,398.06,4745,337.08,-48540,-3398.06
301228.SZ,20260202,7476,2903.26,7464,2907.62,8433,3275.2,7545,2939.45,6808,2643.93,7749,3016.54,8384,3257.98,8343,3216.75,2597,971.85
002523.SZ,20260202,162560,7245.27,126990,5675.01,117131,5218.66,100926,4505.92,59516,2654.4,97974,4360.16,28964,1297.03,42281,1874.27,-108854,-4836.76
002378.SZ,20260202,232782,53107.65,216073,49398.37,240547,54889.3,243304,55514.02,228110,52003.53,232276,52946.03,134444,30621.87,144230,32763.93,69043,15862.09
002432.SZ,20260202,26099,10800.86,32063,13269.29,33145,13723.57,26345,10919.99,25141,10407.45,23277,9640.99,4227,1764.01,6926,2865.61,-22177,-9148.37
605077.SH,20260202,20520,3269.12,23529,3749.97,13317,2124.55,12752,2032.24,5430,863.31,3817,606.4,1646,261.06,815,129.42,-6732,-1072.3
603262.SH,20260202,7419,2072.33,8394,2344.32,3659,1021.94,2443,682.78,2617,733.41,1994,558.31,413,115.85,1277,358.12,-2872,-798.59
002811.SZ,20260202,36023,5439.06,37851,5716.39,18473,2793.68,15688,2370.25,11028,1665.09,10367,1569.28,9505,1434.13,11123,1676.03,3555,538.26
300464.SZ,20260202,91131,6260.73,100446,6904.2,72211,4965.47,69356,4768.85,43924,3019.7,32781,2252.47,9093,622.44,13776,942.82,2546,196.35
002290.SZ,20260202,24875,14345.61,22110,12830.33,33631,19436.92,31007,17948.63,27208,15779.57,28410,16390.02,12859,7409.71,17046,9802.82,-12717,-7368.04
300517.SZ,20260202,48832,5958.88,40172,4898.38,27500,3376.56,23874,2931.72,7971,978.75,16802,2056.05,810,101.25,4265,529.28,-730,-70.0
300093.SZ,20260202,6885,1278.56,6386,1186.92,15341,2851.36,14658,2723.54,10674,1983.75,11184,2079.57,87,16.02,759,139.66,-2811,-518.21
603883.SH,20260202,61823,9384.66,60915,9238.81,44303,6723.39,41848,6351.0,24262,3683.76,25985,3949.22,4363,659.01,6003,911.79,-21640,-3258.83
601106.SH,20260202,744919,38117.25,799882,40898.99,374981,19184.57,347742,17811.04,202713,10359.52,210097,10744.09,60499,3097.75,25391,1304.96,-226512,-11455.5
000525.SZ,20260202,67993,3855.92,49092,2784.42,70482,4001.08,63300,3589.49,44146,2511.67,66227,3766.24,8212,470.67,12213,699.19,-77179,-4369.91
000837.SZ,20260202,80833,9860.37,83705,10212.67,52067,6351.07,43998,5373.49,30791,3757.72,27414,3342.0,1805,221.13,10378,1262.13,-19881,-2406.37
002758.SZ,20260202,96413,10028.34,88670,9226.73,79922,8327.47,65993,6877.96,50769,5286.88,68678,7154.48,9436,981.43,13200,1364.95,-21707,-2263.62
301322.SZ,20260202,10833,3083.43,9926,2825.63,7253,2066.68,8033,2287.81,3374,963.05,4028,1149.69,526,149.96,0,0.0,-353,-96.82
605303.SH,20260202,16801,2937.36,16356,2857.17,10454,1828.34,9222,1611.52,4038,702.69,4472,777.69,800,137.68,2043,359.69,-6125,-1060.02
688668.SH,20260202,30276,50670.94,24094,40303.53,21984,36812.82,22459,37633.38,10184,17043.66,14523,24336.98,4344,7253.7,5712,9507.23,7253,12280.32
001283.SZ,20260202,7627,5187.85,8490,5777.22,8263,5623.95,6970,4744.6,4221,2875.5,4597,3131.0,181,124.18,235,158.65,-7296,-4957.1
600388.SH,20260202,96161,17170.46,103448,18467.81,60584,10832.53,59551,10647.63,28727,5132.14,25431,4549.25,10879,1946.38,7921,1416.82,-41073,-7327.5
301199.SZ,20260202,9271,2264.01,8843,2160.08,6161,1505.87,5790,1414.42,2176,531.31,2975,726.68,0,0.0,0,0.0,101,27.48
002015.SZ,20260202,87037,9182.01,106674,11254.49,90329,9531.3,79584,8410.24,67700,7145.66,61352,6476.67,18762,1990.54,16218,1708.11,-20182,-2091.58
600463.SH,20260202,18126,1970.88,20446,2221.06,11495,1247.9,10507,1141.49,2767,300.78,1955,213.53,1711,185.38,1191,128.87,-8487,-920.3
300007.SZ,20260202,46617,25759.66,43852,24243.41,53325,29479.51,51039,28250.61,34061,18855.08,38963,21539.47,15386,8534.09,15534,8594.84,-24221,-13288.0
000049.SZ,20260202,24874,6393.1,22936,5896.7,16915,4348.3,13597,3494.25,10841,2786.08,15143,3893.89,1838,471.65,2792,714.28,-13693,-3499.63
002938.SZ,20260202,115046,68713.39,114049,68331.21,188697,112752.67,186005,111492.17,186080,111710.4,173125,103672.0,109403,65680.65,126047,75361.73,60214,36230.65
688719.SH,20260202,6543,3069.64,7012,3289.08,6142,2878.69,5197,2437.84,3070,1437.99,3341,1563.69,561,261.73,766,357.44,-1024,-476.31
600825.SH,20260202,118212,8246.33,107424,7491.24,71595,4992.59,79736,5563.33,45628,3177.58,49768,3462.56,10364,719.57,8870,618.94,3773,290.93
603170.SH,20260202,40244,5852.78,41555,6043.85,17738,2590.74,15421,2251.72,6364,928.25,7388,1078.84,1135,165.71,1117,163.08,832,135.35
688510.SH,20260202,37126,13244.86,33586,11984.7,18870,6728.41,18763,6693.95,8302,2959.37,9681,3439.18,1247,445.53,3515,1260.35,3842,1389.94
002278.SZ,20260202,98603,12576.26,72153,9212.17,61534,7841.55,77825,9923.7,28001,3571.82,42083,5360.61,8540,1085.47,4617,578.61,-9952,-1249.11
300366.SZ,20260202,35835,2366.47,29938,1980.78,46950,3102.76,51886,3431.55,43669,2886.78,42598,2808.82,464,30.61,2496,165.48,-15023,-986.74
300358.SZ,20260202,87553,9679.43,74537,8241.25,50796,5616.69,47146,5209.49,37316,4122.14,60020,6644.53,13652,1517.07,7614,840.05,-3225,-344.91
000998.SZ,20260202,249722,25356.4,247435,25129.25,314632,31952.53,344362,34964.34,301464,30577.07,246996,25049.97,66617,6750.94,93641,9493.37,-76258,-7655.73
002857.SZ,20260202,32274,7430.79,30538,7050.88,25455,5858.46,22938,5286.55,17254,3970.08,21017,4820.41,2356,543.39,2846,644.88,-3163,-695.34
000972.SZ,20260202,19557,692.19,18356,649.81,26678,944.36,31242,1106.5,26873,951.73,18758,663.96,0,0.0,4752,168.0,-12526,-440.48
001267.SZ,20260202,133789,37557.61,110210,31019.24,137021,38577.63,124831,35152.92,116617,32836.8,127900,36063.25,60873,17274.39,85360,24011.02,-114556,-32060.58
601598.SH,20260202,355585,20099.21,458088,25870.07,187410,10612.97,184546,10459.58,68602,3891.28,51017,2895.02,85152,4797.13,3098,175.92,-257975,-14575.29
605008.SH,20260202,13245,1846.91,14594,2033.68,9406,1308.9,8004,1113.73,2840,394.58,2163,301.33,0,0.0,730,101.65,-7378,-1023.63
688326.SH,20260202,18042,25850.43,19187,27479.56,15947,22860.7,15092,21656.38,4932,7088.71,5125,7375.89,2412,3461.74,1930,2749.76,-4866,-6942.41
688380.SH,20260202,126015,65265.65,114849,59592.31,138529,72078.25,133518,69477.09,86433,45013.55,105696,54964.23,35524,18484.36,32437,16808.17,-17806,-9360.32
688567.SH,20260202,60557,8599.87,62296,8838.22,60847,8630.41,50705,7197.15,32473,4608.76,36315,5154.05,2000,280.8,6561,930.42,-19294,-2708.12
000695.SZ,20260202,37150,4569.29,27018,3327.06,25884,3186.55,30386,3742.06,11614,1434.85,19847,2448.99,4000,497.85,1397,170.43,-17084,-2085.35
000890.SZ,20260202,65630,3399.93,63288,3281.07,47600,2465.47,45088,2337.66,21662,1122.87,22750,1176.62,3889,200.28,7655,393.2,-1381,-58.87
600917.SH,20260202,71468,4079.37,81179,4632.28,51803,2957.08,46114,2633.36,23296,1329.84,14767,842.92,6926,395.27,11433,652.99,-41771,-2385.61
002769.SZ,20260202,49085,5912.89,51943,6274.43,44021,5307.75,43640,5264.2,34919,4225.16,29341,3535.58,9123,1102.44,12224,1474.03,-3064,-358.82
000812.SZ,20260202,115886,5122.84,87855,3886.03,83799,3703.09,98220,4340.42,59905,2645.91,73887,3266.31,14577,647.08,14205,626.16,-23955,-1044.18
002652.SZ,20260202,184384,7433.66,175043,7054.71,122829,4952.25,149036,6011.1,83169,3359.74,72926,2944.38,26783,1080.02,20160,815.48,64380,2600.6
603333.SH,20260202,42366,3379.68,42296,3373.16,18478,1474.95,19899,1588.34,9365,748.7,6547,524.17,0,0.0,1467,117.66,-7715,-606.55
002524.SZ,20260202,170244,7820.54,158248,7276.88,146780,6739.82,151658,6968.34,121532,5582.2,117795,5402.11,17611,802.31,28466,1297.54,83845,3878.91
600252.SH,20260202,196837,5014.63,222504,5663.03,155462,3961.44,137311,3502.22,79283,2020.86,60688,1549.79,0,0.0,11079,281.89,-100939,-2543.65
600655.SH,20260202,337542,17449.74,385553,19907.88,244073,12634.04,243050,12599.43,123669,6400.38,76460,3966.08,33475,1732.05,33695,1742.81,-234527,-12078.83
301048.SZ,20260202,19925,2327.28,18033,2107.93,10823,1263.86,10866,1268.53,3525,412.44,5502,641.82,1179,136.6,1051,121.92,-8659,-1007.2
688277.SH,20260202,52198,11978.74,49897,11446.61,37059,8499.05,35487,8136.85,21064,4829.79,25981,5960.28,4930,1122.63,3886,886.48,3218,778.0
300180.SZ,20260202,119867,7810.1,98024,6392.54,109947,7166.44,85977,5615.05,52313,3411.32,68140,4448.16,9406,614.76,39392,2546.87,-84429,-5471.58
002348.SZ,20260202,72540,4448.01,76064,4663.57,59236,3630.25,62230,3819.2,72293,4431.54,68133,4176.33,12980,802.03,10622,652.74,-247,11.83
300774.SZ,20260202,58491,13427.07,48501,11144.03,41834,9600.97,42873,9831.47,23936,5483.64,26863,6156.4,1947,447.71,7972,1827.5,-696,-160.26
300353.SZ,20260202,49943,11056.97,38343,8503.71,51288,11364.39,43233,9581.26,34054,7550.31,44088,9763.21,1750,389.68,11371,2513.16,-25894,-5726.47
300416.SZ,20260202,84565,15637.37,104941,19437.55,84811,15719.75,74885,13877.57,58222,10790.0,49433,9148.89,6111,1136.92,4449,820.03,6356,1218.83
600308.SH,20260202,231223,9211.63,257754,10266.98,155942,6230.19,168188,6715.38,111345,4444.1,77599,3104.08,17500,715.0,12469,514.48,-162368,-6472.29
603379.SH,20260202,54165,37124.5,57075,39107.35,34122,23417.03,33690,23118.24,21797,14974.35,21179,14520.69,10344,7074.05,8484,5843.65,233,290.72
000838.SZ,20260202,52610,1341.56,15074,384.39,27098,691.0,25428,648.41,28699,731.82,36368,927.38,18942,483.02,50479,1287.21,127349,3247.4
600754.SH,20260202,81066,21612.24,86637,23084.02,38842,10358.67,38071,10168.97,13399,3585.54,9753,2601.51,2935,776.88,1781,478.83,-13610,-3623.25
688049.SH,20260202,32677,17503.91,33536,17954.33,23996,12848.75,23334,12493.11,12170,6508.53,11248,6010.92,2744,1465.54,3470,1868.37,-14652,-7815.16
600935.SH,20260202,252276,6876.79,259010,7052.84,116794,3182.28,111234,3038.29,56769,1547.8,68095,1853.74,12500,338.0,0,0.0,-134255,-3635.3
601002.SH,20260202,111389,6209.23,115917,6460.77,75920,4232.55,79136,4412.68,56754,3164.55,46902,2615.03,1937,109.05,4045,226.89,606,49.53
601568.SH,20260202,252399,10438.41,292210,12082.96,220191,9113.28,206140,8527.46,98541,4082.44,84828,3517.81,23673,980.75,11627,486.64,-232551,-9615.86
600615.SH,20260202,36887,4617.26,33410,4181.16,11596,1446.28,10482,1312.15,5238,654.2,6041,757.57,2616,319.44,6402,786.3,7831,972.6
001231.SZ,20260202,21986,5386.82,17726,4344.0,14742,3613.18,16490,4041.23,6256,1531.61,8848,2165.99,500,122.65,420,103.03,-8924,-2175.41
300192.SZ,20260202,34208,6938.73,29129,5914.89,39013,7910.8,38251,7757.02,37388,7579.08,37581,7621.7,4765,968.1,10413,2103.11,-2844,-557.05
603863.SH,20260202,56672,11979.37,57953,12243.64,40856,8631.65,37198,7866.26,24408,5167.36,24086,5105.57,2707,575.85,5407,1138.77,-14501,-3074.18
600156.SH,20260202,52001,4260.83,58225,4764.53,32286,2642.85,31839,2605.87,15449,1256.76,9421,769.94,0,0.0,250,20.1,-30940,-2514.51
688766.SH,20260202,3347,9178.1,4055,11103.33,55102,151413.94,54696,150400.73,25596,70583.2,25081,69199.35,15063,41502.75,15276,41974.58,-9073,-24951.23
300739.SZ,20260202,80494,15664.93,66597,12989.11,81471,15867.09,84525,16466.71,47790,9302.29,57955,11261.55,6627,1286.32,7305,1403.26,30260,5920.49
300371.SZ,20260202,22076,3080.11,20552,2868.3,7410,1033.76,9442,1317.65,2522,353.13,3968,554.54,1955,273.49,0,0.0,-4376,-605.62
603301.SH,20260202,6896,4653.95,7694,5190.53,4758,3207.49,4209,2837.51,1268,852.96,1019,686.36,0,0.0,0,0.0,-1140,-767.99
000551.SZ,20260202,63854,9378.58,61897,9101.98,61702,9068.51,56930,8365.95,27431,4035.34,33444,4909.47,3735,548.05,4452,653.07,-15466,-2256.94
301115.SZ,20260202,24438,4540.67,21059,3913.57,11147,2071.18,11960,2222.31,2821,523.65,5196,964.32,0,0.0,190,35.29,-2844,-528.11
300825.SZ,20260202,66990,6760.06,96125,9709.2,71574,7217.27,78378,7900.23,54778,5535.91,33545,3377.55,22057,2215.37,7351,741.62,31724,3218.38
000818.SZ,20260202,114656,24995.52,119083,25967.6,122163,26673.74,110843,24211.91,69453,15213.56,69668,15246.68,26901,5890.47,33578,7347.09,-43530,-9415.46
601718.SH,20260202,394332,12933.79,413411,13555.3,186113,6103.56,168477,5532.35,70645,2317.84,60036,1967.82,0,0.0,9166,299.73,-218052,-7135.83
688768.SH,20260202,11873,7504.56,13018,8234.08,11504,7277.09,11540,7310.55,10018,6316.26,8258,5222.98,3312,2107.93,3890,2438.24,184,111.23
002324.SZ,20260202,122714,21799.26,107565,19129.52,94366,16768.52,93403,16600.59,51302,9122.25,67564,11998.77,20646,3668.34,20496,3629.49,-54146,-9555.22
300916.SZ,20260202,11229,3482.2,9707,3008.89,8221,2548.74,6353,1968.53,2900,899.53,2398,743.04,1068,331.82,4961,1541.84,-617,-183.28
