ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
10006573.SH,SSE,易方达上证科创板50ETF期权2402认购0.65,10000.0,OP588080.SH,ETF期权,C,欧式,0.65,202402,20240228,0.199,20231228,20240228,20240228,20240229,人民币元,0.0001
10006596.SH,SSE,南方中证500ETF期权2402认沽6.50,10000.0,OP510500.SH,ETF期权,P,欧式,6.5,202402,20240228,1.025,20231229,20240228,20240228,20240229,人民币元,0.0001
10006505.SH,SSE,华夏上证50ETF期权2402认购2.30,10000.0,OP510050.SH,ETF期权,C,欧式,2.3,202402,20240228,0.0712,20231228,20240228,20240228,20240229,人民币元,0.0001
10006537.SH,SSE,南方中证500ETF期权2402认购4.70,10000.0,OP510500.SH,ETF期权,C,欧式,4.7,202402,20240228,0.6795,20231228,20240228,20240228,20240229,人民币元,0.0001
10006662.SH,SSE,华泰柏瑞沪深300ETF期权2402认沽3.00,10000.0,OP510300.SH,ETF期权,P,欧式,3.0,202402,20240228,0.0164,20240118,20240228,20240228,20240229,人民币元,0.0001
10006891.SH,SSE,华泰柏瑞沪深300ETF期权2402认购3.80,10000.0,OP510300.SH,ETF期权,C,欧式,3.8,202402,20240228,0.0013,20240219,20240228,20240228,20240229,人民币元,0.0001
10006542.SH,SSE,南方中证500ETF期权2402认购5.50,10000.0,OP510500.SH,ETF期权,C,欧式,5.5,202402,20240228,0.0842,20231228,20240228,20240228,20240229,人民币元,0.0001
10006892.SH,SSE,华泰柏瑞沪深300ETF期权2402认沽3.80,10000.0,OP510300.SH,ETF期权,P,欧式,3.8,202402,20240228,0.4413,20240219,20240228,20240228,20240229,人民币元,0.0001
10006516.SH,SSE,华夏上证50ETF期权2402认沽2.40,10000.0,OP510050.SH,ETF期权,P,欧式,2.4,202402,20240228,0.1136,20231228,20240228,20240228,20240229,人民币元,0.0001
10006361.SH,SSE,易方达上证科创板50ETF期权2401认沽1.05,10000.0,OP588080.SH,ETF期权,P,欧式,1.05,202401,20240124,0.1599,20231123,20240124,20240124,20240125,人民币元,0.0001
10006488.SH,SSE,南方中证500ETF期权2401认沽4.70,10000.0,OP510500.SH,ETF期权,P,欧式,4.7,202401,20240124,0.0019,20231227,20240124,20240124,20240125,人民币元,0.0001
10006638.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.30,10000.0,OP510300.SH,ETF期权,C,欧式,3.3,202401,20240124,0.0087,20240118,20240124,20240124,20240125,人民币元,0.0001
10006359.SH,SSE,易方达上证科创板50ETF期权2401认沽0.95,10000.0,OP588080.SH,ETF期权,P,欧式,0.95,202401,20240124,0.0693,20231123,20240124,20240124,20240125,人民币元,0.0001
10006273.SH,SSE,华夏上证50ETF期权2401认购2.214,10161.0,OP510050.SH,ETF期权,C,欧式,2.214,202401,20240124,0.2387,20231123,20240124,20240124,20240125,人民币元,0.0001
10006331.SH,SSE,华夏上证科创板50ETF期权2401认购0.90,10000.0,OP588000.SH,ETF期权,C,欧式,0.9,202401,20240124,0.0382,20231123,20240124,20240124,20240125,人民币元,0.0001
10006706.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.70,10000.0,OP510300.SH,ETF期权,P,欧式,3.7,202401,20240124,0.4469,20240119,20240124,20240124,20240125,人民币元,0.0001
10006324.SH,SSE,南方中证500ETF期权2401认沽6.25,10000.0,OP510500.SH,ETF期权,P,欧式,6.25,202401,20240124,0.6247,20231123,20240124,20240124,20240125,人民币元,0.0001
10006322.SH,SSE,南方中证500ETF期权2401认沽5.75,10000.0,OP510500.SH,ETF期权,P,欧式,5.75,202401,20240124,0.1886,20231123,20240124,20240124,20240125,人民币元,0.0001
10006646.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.20,10000.0,OP510300.SH,ETF期权,P,欧式,3.2,202401,20240124,0.0294,20240118,20240124,20240124,20240125,人民币元,0.0001
10006645.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.10,10000.0,OP510300.SH,ETF期权,P,欧式,3.1,202401,20240124,0.0067,20240118,20240124,20240124,20240125,人民币元,0.0001
10006340.SH,SSE,华夏上证科创板50ETF期权2401认沽0.90,10000.0,OP588000.SH,ETF期权,P,欧式,0.9,202401,20240124,0.0231,20231123,20240124,20240124,20240125,人民币元,0.0001
10006319.SH,SSE,南方中证500ETF期权2401认沽5.00,10000.0,OP510500.SH,ETF期权,P,欧式,5.0,202401,20240124,0.0091,20231123,20240124,20240124,20240125,人民币元,0.0001
10006634.SH,SSE,华泰柏瑞沪深300ETF期权2401认购2.95,10000.0,OP510300.SH,ETF期权,C,欧式,2.95,202401,20240124,0.2747,20240118,20240124,20240124,20240125,人民币元,0.0001
10006460.SH,SSE,华夏上证50ETF期权2401认沽2.10,10000.0,OP510050.SH,ETF期权,P,欧式,2.1,202401,20240124,0.004,20231206,20240124,20240124,20240125,人民币元,0.0001
10006275.SH,SSE,华夏上证50ETF期权2401认购2.313,10161.0,OP510050.SH,ETF期权,C,欧式,2.313,202401,20240124,0.1489,20231123,20240124,20240124,20240125,人民币元,0.0001
10006341.SH,SSE,华夏上证科创板50ETF期权2401认沽0.95,10000.0,OP588000.SH,ETF期权,P,欧式,0.95,202401,20240124,0.0529,20231123,20240124,20240124,20240125,人民币元,0.0001
10006335.SH,SSE,华夏上证科创板50ETF期权2401认购1.10,10000.0,OP588000.SH,ETF期权,C,欧式,1.1,202401,20240124,0.0029,20231123,20240124,20240124,20240125,人民币元,0.0001
10006284.SH,SSE,华夏上证50ETF期权2401认沽2.313,10161.0,OP510050.SH,ETF期权,P,欧式,2.313,202401,20240124,0.0132,20231123,20240124,20240124,20240125,人民币元,0.0001
10006318.SH,SSE,南方中证500ETF期权2401认沽4.90,10000.0,OP510500.SH,ETF期权,P,欧式,4.9,202401,20240124,0.0058,20231123,20240124,20240124,20240125,人民币元,0.0001
10006299.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.916,10214.0,OP510300.SH,ETF期权,C,欧式,3.916,202401,20240124,0.0088,20231123,20240124,20240124,20240125,人民币元,0.0001
10006633.SH,SSE,华泰柏瑞沪深300ETF期权2401认购2.90,10000.0,OP510300.SH,ETF期权,C,欧式,2.9,202401,20240124,0.3246,20240118,20240124,20240124,20240125,人民币元,0.0001
10006616.SH,SSE,易方达上证科创板50ETF期权2401认沽0.60,10000.0,OP588080.SH,ETF期权,P,欧式,0.6,202401,20240124,0.0001,20240109,20240124,20240124,20240125,人民币元,0.0001
10006329.SH,SSE,华夏上证科创板50ETF期权2401认购0.80,10000.0,OP588000.SH,ETF期权,C,欧式,0.8,202401,20240124,0.1171,20231123,20240124,20240124,20240125,人民币元,0.0001
10006643.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽2.95,10000.0,OP510300.SH,ETF期权,P,欧式,2.95,202401,20240124,0.0007,20240118,20240124,20240124,20240125,人民币元,0.0001
10006607.SH,SSE,华夏上证科创板50ETF期权2401认购0.60,10000.0,OP588000.SH,ETF期权,C,欧式,0.6,202401,20240124,0.2248,20240109,20240124,20240124,20240125,人民币元,0.0001
10006487.SH,SSE,南方中证500ETF期权2401认购4.70,10000.0,OP510500.SH,ETF期权,C,欧式,4.7,202401,20240124,0.6671,20231227,20240124,20240124,20240125,人民币元,0.0001
10006439.SH,SSE,华夏上证50ETF期权2401认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,202401,20240124,0.2239,20231128,20240124,20240124,20240125,人民币元,0.0001
10006330.SH,SSE,华夏上证科创板50ETF期权2401认购0.85,10000.0,OP588000.SH,ETF期权,C,欧式,0.85,202401,20240124,0.0721,20231123,20240124,20240124,20240125,人民币元,0.0001
10006355.SH,SSE,易方达上证科创板50ETF期权2401认沽0.75,10000.0,OP588080.SH,ETF期权,P,欧式,0.75,202401,20240124,0.0013,20231123,20240124,20240124,20240125,人民币元,0.0001
10006317.SH,SSE,南方中证500ETF期权2401认购6.75,10000.0,OP510500.SH,ETF期权,C,欧式,6.75,202401,20240124,0.0046,20231123,20240124,20240124,20240125,人民币元,0.0001
10006626.SH,SSE,易方达上证科创板50ETF期权2401认沽0.55,10000.0,OP588080.SH,ETF期权,P,欧式,0.55,202401,20240124,0.0001,20240118,20240124,20240124,20240125,人民币元,0.0001
10006496.SH,SSE,华夏上证科创板50ETF期权2401认沽0.65,10000.0,OP588000.SH,ETF期权,P,欧式,0.65,202401,20240124,0.0001,20231227,20240124,20240124,20240125,人民币元,0.0001
10006342.SH,SSE,华夏上证科创板50ETF期权2401认沽1.00,10000.0,OP588000.SH,ETF期权,P,欧式,1.0,202401,20240124,0.0943,20231123,20240124,20240124,20240125,人民币元,0.0001
10006615.SH,SSE,易方达上证科创板50ETF期权2401认购0.60,10000.0,OP588080.SH,ETF期权,C,欧式,0.6,202401,20240124,0.2028,20240109,20240124,20240124,20240125,人民币元,0.0001
10006637.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.20,10000.0,OP510300.SH,ETF期权,C,欧式,3.2,202401,20240124,0.0408,20240118,20240124,20240124,20240125,人民币元,0.0001
10006471.SH,SSE,华泰柏瑞沪深300ETF期权2401认购2.937,10214.0,OP510300.SH,ETF期权,C,欧式,2.937,202401,20240124,0.4452,20231214,20240124,20240124,20240125,人民币元,0.0001
10006276.SH,SSE,华夏上证50ETF期权2401认购2.362,10161.0,OP510050.SH,ETF期权,C,欧式,2.362,202401,20240124,0.1073,20231123,20240124,20240124,20240125,人民币元,0.0001
10006298.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.818,10214.0,OP510300.SH,ETF期权,C,欧式,3.818,202401,20240124,0.0148,20231123,20240124,20240124,20240125,人民币元,0.0001
10006467.SH,SSE,易方达上证科创板50ETF期权2401认购0.65,10000.0,OP588080.SH,ETF期权,C,欧式,0.65,202401,20240124,0.218,20231206,20240124,20240124,20240125,人民币元,0.0001
10006290.SH,SSE,华夏上证50ETF期权2401认沽2.608,10161.0,OP510050.SH,ETF期权,P,欧式,2.608,202401,20240124,0.1819,20231123,20240124,20240124,20240125,人民币元,0.0001
10006440.SH,SSE,华夏上证50ETF期权2401认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,202401,20240124,0.0036,20231128,20240124,20240124,20240125,人民币元,0.0001
10006316.SH,SSE,南方中证500ETF期权2401认购6.50,10000.0,OP510500.SH,ETF期权,C,欧式,6.5,202401,20240124,0.0062,20231123,20240124,20240124,20240125,人民币元,0.0001
10006326.SH,SSE,南方中证500ETF期权2401认沽6.75,10000.0,OP510500.SH,ETF期权,P,欧式,6.75,202401,20240124,1.1143,20231123,20240124,20240124,20240125,人民币元,0.0001
10006323.SH,SSE,南方中证500ETF期权2401认沽6.00,10000.0,OP510500.SH,ETF期权,P,欧式,6.0,202401,20240124,0.386,20231123,20240124,20240124,20240125,人民币元,0.0001
10006354.SH,SSE,易方达上证科创板50ETF期权2401认沽0.70,10000.0,OP588080.SH,ETF期权,P,欧式,0.7,202401,20240124,0.0007,20231123,20240124,20240124,20240125,人民币元,0.0001
10006333.SH,SSE,华夏上证科创板50ETF期权2401认购1.00,10000.0,OP588000.SH,ETF期权,C,欧式,1.0,202401,20240124,0.0087,20231123,20240124,20240124,20240125,人民币元,0.0001
10006364.SH,SSE,华夏上证50ETF期权2401认沽2.657,10161.0,OP510050.SH,ETF期权,P,欧式,2.657,202401,20240124,0.22,20231124,20240124,20240124,20240125,人民币元,0.0001
10006648.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.40,10000.0,OP510300.SH,ETF期权,P,欧式,3.4,202401,20240124,0.1853,20240118,20240124,20240124,20240125,人民币元,0.0001
10006292.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.231,10214.0,OP510300.SH,ETF期权,C,欧式,3.231,202401,20240124,0.3345,20231123,20240124,20240124,20240125,人民币元,0.0001
10006647.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.30,10000.0,OP510300.SH,ETF期权,P,欧式,3.3,202401,20240124,0.093,20240118,20240124,20240124,20240125,人民币元,0.0001
10006356.SH,SSE,易方达上证科创板50ETF期权2401认沽0.80,10000.0,OP588080.SH,ETF期权,P,欧式,0.8,202401,20240124,0.0033,20231123,20240124,20240124,20240125,人民币元,0.0001
10006451.SH,SSE,华夏上证50ETF期权2401认购2.15,10000.0,OP510050.SH,ETF期权,C,欧式,2.15,202401,20240124,0.2278,20231205,20240124,20240124,20240125,人民币元,0.0001
10006293.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.329,10214.0,OP510300.SH,ETF期权,C,欧式,3.329,202401,20240124,0.2481,20231123,20240124,20240124,20240125,人民币元,0.0001
10006644.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.00,10000.0,OP510300.SH,ETF期权,P,欧式,3.0,202401,20240124,0.0015,20240118,20240124,20240124,20240125,人民币元,0.0001
10006328.SH,SSE,华夏上证科创板50ETF期权2401认购0.75,10000.0,OP588000.SH,ETF期权,C,欧式,0.75,202401,20240124,0.1668,20231123,20240124,20240124,20240125,人民币元,0.0001
10006639.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.40,10000.0,OP510300.SH,ETF期权,C,欧式,3.4,202401,20240124,0.0014,20240118,20240124,20240124,20240125,人民币元,0.0001
10006309.SH,SSE,南方中证500ETF期权2401认购4.90,10000.0,OP510500.SH,ETF期权,C,欧式,4.9,202401,20240124,0.768,20231123,20240124,20240124,20240125,人民币元,0.0001
10006301.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.231,10214.0,OP510300.SH,ETF期权,P,欧式,3.231,202401,20240124,0.007,20231123,20240124,20240124,20240125,人民币元,0.0001
10006351.SH,SSE,易方达上证科创板50ETF期权2401认购1.00,10000.0,OP588080.SH,ETF期权,C,欧式,1.0,202401,20240124,0.0064,20231123,20240124,20240124,20240125,人民币元,0.0001
10006472.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽2.937,10214.0,OP510300.SH,ETF期权,P,欧式,2.937,202401,20240124,0.0014,20231214,20240124,20240124,20240125,人民币元,0.0001
10006608.SH,SSE,华夏上证科创板50ETF期权2401认沽0.60,10000.0,OP588000.SH,ETF期权,P,欧式,0.6,202401,20240124,0.0001,20240109,20240124,20240124,20240125,人民币元,0.0001
10006649.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.50,10000.0,OP510300.SH,ETF期权,P,欧式,3.5,202401,20240124,0.2845,20240118,20240124,20240124,20240125,人民币元,0.0001
10006339.SH,SSE,华夏上证科创板50ETF期权2401认沽0.85,10000.0,OP588000.SH,ETF期权,P,欧式,0.85,202401,20240124,0.0076,20231123,20240124,20240124,20240125,人民币元,0.0001
10006325.SH,SSE,南方中证500ETF期权2401认沽6.50,10000.0,OP510500.SH,ETF期权,P,欧式,6.5,202401,20240124,0.8664,20231123,20240124,20240124,20240125,人民币元,0.0001
10006722.SH,SSE,南方中证500ETF期权2401认沽4.50,10000.0,OP510500.SH,ETF期权,P,欧式,4.5,202401,20240124,0.0033,20240123,20240124,20240124,20240125,人民币元,0.0001
10006305.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.622,10214.0,OP510300.SH,ETF期权,P,欧式,3.622,202401,20240124,0.1231,20231123,20240124,20240124,20240125,人民币元,0.0001
10006294.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.427,10214.0,OP510300.SH,ETF期权,C,欧式,3.427,202401,20240124,0.164,20231123,20240124,20240124,20240125,人民币元,0.0001
10006636.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.10,10000.0,OP510300.SH,ETF期权,C,欧式,3.1,202401,20240124,0.1248,20240118,20240124,20240124,20240125,人民币元,0.0001
10006362.SH,SSE,易方达上证科创板50ETF期权2401认沽1.10,10000.0,OP588080.SH,ETF期权,P,欧式,1.1,202401,20240124,0.208,20231123,20240124,20240124,20240125,人民币元,0.0001
10006291.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.133,10214.0,OP510300.SH,ETF期权,C,欧式,3.133,202401,20240124,0.4345,20231123,20240124,20240124,20240125,人民币元,0.0001
10006346.SH,SSE,易方达上证科创板50ETF期权2401认购0.75,10000.0,OP588080.SH,ETF期权,C,欧式,0.75,202401,20240124,0.1458,20231123,20240124,20240124,20240125,人民币元,0.0001
10006332.SH,SSE,华夏上证科创板50ETF期权2401认购0.95,10000.0,OP588000.SH,ETF期权,C,欧式,0.95,202401,20240124,0.0187,20231123,20240124,20240124,20240125,人民币元,0.0001
10006466.SH,SSE,南方中证500ETF期权2401认沽4.80,10000.0,OP510500.SH,ETF期权,P,欧式,4.8,202401,20240124,0.0041,20231206,20240124,20240124,20240125,人民币元,0.0001
10006321.SH,SSE,南方中证500ETF期权2401认沽5.50,10000.0,OP510500.SH,ETF期权,P,欧式,5.5,202401,20240124,0.0709,20231123,20240124,20240124,20240125,人民币元,0.0001
10006336.SH,SSE,华夏上证科创板50ETF期权2401认沽0.70,10000.0,OP588000.SH,ETF期权,P,欧式,0.7,202401,20240124,0.0001,20231123,20240124,20240124,20240125,人民币元,0.0001
10006650.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.60,10000.0,OP510300.SH,ETF期权,P,欧式,3.6,202401,20240124,0.3846,20240118,20240124,20240124,20240125,人民币元,0.0001
10006337.SH,SSE,华夏上证科创板50ETF期权2401认沽0.75,10000.0,OP588000.SH,ETF期权,P,欧式,0.75,202401,20240124,0.0008,20231123,20240124,20240124,20240125,人民币元,0.0001
10006286.SH,SSE,华夏上证50ETF期权2401认沽2.411,10161.0,OP510050.SH,ETF期权,P,欧式,2.411,202401,20240124,0.0414,20231123,20240124,20240124,20240125,人民币元,0.0001
10006300.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.133,10214.0,OP510300.SH,ETF期权,P,欧式,3.133,202401,20240124,0.0031,20231123,20240124,20240124,20240125,人民币元,0.0001
10006304.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.525,10214.0,OP510300.SH,ETF期权,P,欧式,3.525,202401,20240124,0.0692,20231123,20240124,20240124,20240125,人民币元,0.0001
10006347.SH,SSE,易方达上证科创板50ETF期权2401认购0.80,10000.0,OP588080.SH,ETF期权,C,欧式,0.8,202401,20240124,0.0961,20231123,20240124,20240124,20240125,人民币元,0.0001
10006641.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.60,10000.0,OP510300.SH,ETF期权,C,欧式,3.6,202401,20240124,0.0004,20240118,20240124,20240124,20240125,人民币元,0.0001
10006310.SH,SSE,南方中证500ETF期权2401认购5.00,10000.0,OP510500.SH,ETF期权,C,欧式,5.0,202401,20240124,0.668,20231123,20240124,20240124,20240125,人民币元,0.0001
10006445.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.035,10214.0,OP510300.SH,ETF期权,C,欧式,3.035,202401,20240124,0.4622,20231204,20240124,20240124,20240125,人民币元,0.0001
10006446.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.035,10214.0,OP510300.SH,ETF期权,P,欧式,3.035,202401,20240124,0.0007,20231204,20240124,20240124,20240125,人民币元,0.0001
10006721.SH,SSE,南方中证500ETF期权2401认购4.50,10000.0,OP510500.SH,ETF期权,C,欧式,4.5,202401,20240124,0.3707,20240123,20240124,20240124,20240125,人民币元,0.0001
10006344.SH,SSE,华夏上证科创板50ETF期权2401认沽1.10,10000.0,OP588000.SH,ETF期权,P,欧式,1.1,202401,20240124,0.187,20231123,20240124,20240124,20240125,人民币元,0.0001
10006313.SH,SSE,南方中证500ETF期权2401认购5.75,10000.0,OP510500.SH,ETF期权,C,欧式,5.75,202401,20240124,0.0818,20231123,20240124,20240124,20240125,人民币元,0.0001
10006358.SH,SSE,易方达上证科创板50ETF期权2401认沽0.90,10000.0,OP588080.SH,ETF期权,P,欧式,0.9,202401,20240124,0.033,20231123,20240124,20240124,20240125,人民币元,0.0001
10006279.SH,SSE,华夏上证50ETF期权2401认购2.51,10161.0,OP510050.SH,ETF期权,C,欧式,2.51,202401,20240124,0.0333,20231123,20240124,20240124,20240125,人民币元,0.0001
10006459.SH,SSE,华夏上证50ETF期权2401认购2.10,10000.0,OP510050.SH,ETF期权,C,欧式,2.1,202401,20240124,0.2276,20231206,20240124,20240124,20240125,人民币元,0.0001
10006285.SH,SSE,华夏上证50ETF期权2401认沽2.362,10161.0,OP510050.SH,ETF期权,P,欧式,2.362,202401,20240124,0.0239,20231123,20240124,20240124,20240125,人民币元,0.0001
10006281.SH,SSE,华夏上证50ETF期权2401认购2.608,10161.0,OP510050.SH,ETF期权,C,欧式,2.608,202401,20240124,0.0132,20231123,20240124,20240124,20240125,人民币元,0.0001
10006312.SH,SSE,南方中证500ETF期权2401认购5.50,10000.0,OP510500.SH,ETF期权,C,欧式,5.5,202401,20240124,0.211,20231123,20240124,20240124,20240125,人民币元,0.0001
10006640.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.50,10000.0,OP510300.SH,ETF期权,C,欧式,3.5,202401,20240124,0.0006,20240118,20240124,20240124,20240125,人民币元,0.0001
10006274.SH,SSE,华夏上证50ETF期权2401认购2.264,10161.0,OP510050.SH,ETF期权,C,欧式,2.264,202401,20240124,0.1909,20231123,20240124,20240124,20240125,人民币元,0.0001
10006311.SH,SSE,南方中证500ETF期权2401认购5.25,10000.0,OP510500.SH,ETF期权,C,欧式,5.25,202401,20240124,0.425,20231123,20240124,20240124,20240125,人民币元,0.0001
10006705.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.70,10000.0,OP510300.SH,ETF期权,C,欧式,3.7,202401,20240124,0.0005,20240119,20240124,20240124,20240125,人民币元,0.0001
